sim,auroc,auprc
4471,0.641013239,0.163611688
4472,0.648499107,0.164580564
4473,0.646230855,0.165277278
4474,0.650199073,0.167640214
4475,0.646678997,0.168655907
4476,0.641304653,0.165502759
4477,0.651135089,0.170575115
4478,0.640906186,0.16606768
4479,0.644274021,0.164721849
4480,0.643248244,0.166221926
4481,0.646040497,0.164574832
4482,0.644150908,0.166591937
4483,0.651652733,0.17214253
4484,0.650872786,0.170108363
4485,0.639654415,0.163221105
4486,0.642722834,0.168305417
4487,0.642395319,0.160078656
4488,0.646244066,0.165384701
4489,0.649372683,0.167647204
4490,0.645654745,0.161840342
4491,0.642843226,0.166702176
4492,0.636414335,0.156007054
4493,0.648058653,0.168325902
4494,0.640465017,0.164143805
4495,0.647659786,0.165079893
4496,0.640599068,0.158384306
4497,0.641704098,0.164450836
4498,0.638920291,0.163663488
4499,0.645862169,0.166447342
4500,0.651791458,0.164578925
4501,0.649292349,0.166799546
4502,0.639213654,0.164433765
4503,0.642496297,0.165357147
4504,0.642549381,0.163611728
4505,0.646980958,0.168961238
4506,0.643991509,0.161768536
4507,0.649660763,0.173975067
4508,0.648108671,0.167466819
4509,0.647246755,0.172963794
4510,0.645361333,0.166199781
4511,0.643356265,0.165743644
4512,0.641037238,0.162458918
4513,0.648681814,0.168250915
4514,0.648987689,0.166126208
4515,0.644288838,0.161700843
4516,0.640833433,0.166890959
4517,0.647069525,0.169545989
4518,0.650455821,0.171574643
4519,0.640711818,0.163853441
4520,0.637880868,0.161722787
4521,0.646038343,0.168211584
4522,0.65060865,0.167076651
4523,0.64756311,0.169048087
4524,0.64827777,0.170988601
4525,0.646925948,0.167473641
4526,0.641019112,0.165394037
4527,0.639762753,0.160154205
4528,0.643617448,0.163382911
4529,0.646767977,0.16691366
4530,0.65325728,0.170485347
4531,0.645012744,0.165352018
4532,0.643119443,0.162340705
4533,0.646365461,0.167179472
4534,0.643532014,0.164172743
4535,0.647889445,0.163839269
4536,0.647242068,0.168484027
4537,0.643699034,0.166436461
4538,0.647755582,0.169101837
4539,0.646748246,0.162495132
4540,0.6451381,0.166360727
4541,0.643762836,0.164310472
4542,0.643100535,0.165187923
4543,0.651684694,0.172125252
4544,0.650865811,0.167626998
4545,0.64265198,0.165853531
4546,0.646564218,0.166073372
4547,0.64492784,0.162229213
4548,0.649594413,0.169067
4549,0.646019812,0.166511539
4550,0.649065052,0.166459622
4551,0.644362676,0.163684733
4552,0.645274221,0.166062269
4553,0.640686007,0.160877754
4554,0.6455267,0.167285879
4555,0.641475693,0.166804769
4556,0.646233113,0.164269582
4557,0.652730758,0.171589447
4558,0.643181519,0.162412061
4559,0.646143393,0.164537644
4560,0.649021327,0.166468541
4561,0.650400819,0.167984116
4562,0.6452701,0.163427266
4563,0.651373639,0.17051704
4564,0.646357107,0.166232727
4565,0.649286899,0.168807865
4566,0.645923204,0.161907716
4567,0.641350546,0.164370026
4568,0.639194753,0.164744269
4569,0.640102929,0.161805947
4570,0.647594589,0.164657998
4571,0.646371743,0.167407004
4572,0.643370394,0.166403419
4573,0.64428855,0.167220638
4574,0.644998452,0.161107886
4575,0.643365021,0.164740382
4576,0.642714383,0.168018139
4577,0.64079839,0.161921938
4578,0.649379901,0.170439412
4579,0.642123042,0.164661551
4580,0.647003428,0.165040061
4581,0.645207016,0.160105417
4582,0.654050055,0.170067266
4583,0.653482519,0.168999748
4584,0.646732618,0.171163224
4585,0.644541554,0.162792693
4586,0.651462507,0.168270717
4587,0.648288254,0.167438227
4588,0.639870782,0.158901877
4589,0.641906997,0.167065107
4590,0.6455819,0.168005637
4591,0.647911072,0.170552645
4592,0.649042016,0.172262042
4593,0.647519368,0.165678944
4594,0.649057836,0.167546022
4595,0.6455492,0.166105082
4596,0.64873385,0.168548547
4597,0.64736347,0.166906381
4598,0.646452015,0.167101685
4599,0.645450698,0.170256665
4600,0.645666646,0.167311236
4601,0.639487935,0.159871949
4602,0.643223468,0.166691641
4603,0.644513674,0.1687473
4604,0.651120305,0.170206685
4605,0.646930763,0.163146168
4606,0.640505901,0.164356413
4607,0.647083284,0.167352913
4608,0.644580351,0.16607693
4609,0.64976538,0.169451161
4610,0.647683367,0.165015252
4611,0.642069768,0.16227476
4612,0.650510816,0.168888538
4613,0.645484304,0.164896524
4614,0.648341821,0.166462321
4615,0.646466016,0.16343561
4616,0.647098321,0.167704389
4617,0.654922503,0.175478162
4618,0.646527529,0.17094407
4619,0.641765025,0.165858451
4620,0.64011071,0.160576036
4621,0.646986158,0.171410966
4622,0.639990974,0.162042758
4623,0.641394316,0.163953638
4624,0.63378512,0.157502628
4625,0.644043287,0.165380571
4626,0.651014438,0.173085657
4627,0.648750838,0.175039189
4628,0.650412241,0.171381508
4629,0.648213591,0.16981325
4630,0.650594508,0.16682115
4631,0.646745472,0.166853728
4632,0.64365011,0.163772181
4633,0.646673059,0.164298997
4634,0.646284006,0.17033467
4635,0.648890125,0.165614879
4636,0.643978618,0.166333308
4637,0.647569933,0.166988928
4638,0.64673003,0.166260848
4639,0.643807288,0.164776708
4640,0.64588728,0.16598782
4641,0.645348707,0.167802098
4642,0.643510762,0.160328541
4643,0.646288411,0.163713413
4644,0.639929756,0.162179745
4645,0.648124158,0.174215412
4646,0.643588562,0.164353312
4647,0.64589843,0.168424982
4648,0.648465639,0.167373713
4649,0.63968235,0.160295261
4650,0.64291779,0.16284717
4651,0.651756784,0.170297704
4652,0.64195338,0.162932332
4653,0.640406383,0.162870505
4654,0.650068724,0.167670794
4655,0.646703568,0.167084114
4656,0.644209092,0.168716233
4657,0.643226064,0.166160478
4658,0.644259114,0.168987415
4659,0.643647471,0.164288278
4660,0.646922326,0.167393873
4661,0.639483232,0.166137237
4662,0.645160683,0.170768356
4663,0.646549806,0.16727934
4664,0.64824627,0.163637809
4665,0.645663462,0.16374268
4666,0.642579933,0.159294638
4667,0.654849425,0.17142096
4668,0.654356383,0.170589697
4669,0.648120489,0.164696637
4670,0.649117518,0.165129432
4671,0.64613705,0.164563398
4672,0.640942723,0.162381942
4673,0.650915035,0.168269408
4674,0.645366898,0.162018793
4675,0.651891923,0.170379803
4676,0.645039148,0.165225193
4677,0.650579727,0.169896131
4678,0.650991745,0.172320293
4679,0.645704363,0.165727644
4680,0.647992641,0.168532193
4681,0.64624785,0.165706617
4682,0.643068515,0.168046058
4683,0.645482978,0.16783001
4684,0.646454853,0.165302808
4685,0.642534124,0.162861438
4686,0.637267979,0.162824264
4687,0.641360201,0.161258568
4688,0.648504812,0.163754537
4689,0.646339972,0.163248395
4690,0.645213899,0.159344421
4691,0.653543727,0.173143238
4692,0.648150907,0.167905778
4693,0.648310642,0.166919379
4694,0.644961781,0.162724076
4695,0.64495402,0.1651722
4696,0.64982033,0.169448274
4697,0.650465213,0.168427195
4698,0.64115433,0.160460958
4699,0.64718028,0.169307605
4700,0.646192825,0.165086845
4701,0.647201555,0.167028657
4702,0.648192576,0.168105608
4703,0.643716427,0.162848954
4704,0.652128665,0.171182991
4705,0.64089848,0.160807948
4706,0.642607743,0.161707315
4707,0.647592929,0.169383569
4708,0.642186605,0.162656492
4709,0.648888642,0.165222305
4710,0.645222451,0.169171408
4711,0.642993774,0.167271253
4712,0.644696031,0.164643969
4713,0.644597074,0.165412897
4714,0.646172716,0.164137386
4715,0.651254856,0.170874343
4716,0.648447989,0.170156467
4717,0.651292915,0.169218123
4718,0.642965879,0.165473801
4719,0.648450733,0.169403157
4720,0.643496733,0.166679063
4721,0.645812972,0.165662496
4722,0.643076799,0.163522613
4723,0.651804198,0.170752265
4724,0.64586519,0.165805657
4725,0.645647935,0.169905874
4726,0.647483539,0.17060634
4727,0.643565031,0.16487171
4728,0.645751632,0.164761775
4729,0.638655392,0.162526082
4730,0.646212292,0.170405821
4731,0.647389722,0.165870616
4732,0.654761793,0.1751291
4733,0.64549894,0.160407299
4734,0.645539568,0.166509031
4735,0.652420706,0.170858567
4736,0.634273428,0.162295529
4737,0.650001524,0.168495392
4738,0.641329697,0.163706896
4739,0.646960231,0.167809903
4740,0.644418583,0.167079657
4741,0.645852179,0.168223895
4742,0.65169789,0.169565082
4743,0.646213032,0.166407612
4744,0.645793158,0.164314542
4745,0.644126359,0.162269577
4746,0.642190595,0.167029847
4747,0.642901267,0.165279529
4748,0.642911389,0.161157722
4749,0.646613072,0.169935526
4750,0.646089164,0.165569734
4751,0.646821859,0.170134382
4752,0.646843871,0.170962154
4753,0.647916847,0.165487892
4754,0.647379385,0.169831568
4755,0.641453778,0.16473409
4756,0.648958709,0.169172955
4757,0.642495702,0.161654757
4758,0.650912307,0.170805283
4759,0.649919397,0.168283717
4760,0.63997244,0.16280211
4761,0.643765399,0.164477455
4762,0.647707223,0.170744937
4763,0.642631521,0.164161528
4764,0.649686824,0.167084005
4765,0.643148279,0.163185543
4766,0.64895003,0.168646802
4767,0.647015548,0.172161035
4768,0.648976937,0.171803578
4769,0.644803442,0.162616137
4770,0.64106562,0.162017055
4771,0.648246338,0.17049237
4772,0.644227913,0.162602654
4773,0.647993306,0.164821941
4774,0.650065893,0.169277475
4775,0.641210536,0.162820475
4776,0.64760831,0.168120757
4777,0.645344441,0.16539536
4778,0.653952599,0.173534417
4779,0.647977074,0.168159997
4780,0.652034202,0.165535558
4781,0.649580819,0.166334706
4782,0.655558527,0.172958986
4783,0.648526749,0.169522114
4784,0.646639874,0.166309522
4785,0.645317909,0.165949543
4786,0.643793394,0.16420869
4787,0.652649567,0.168123039
4788,0.648665932,0.169363206
4789,0.646867642,0.167011955
4790,0.645036945,0.165123774
4791,0.646644359,0.164078979
4792,0.647284239,0.170181644
4793,0.64662029,0.165448469
4794,0.642462192,0.167199401
4795,0.648557276,0.166426796
4796,0.650483078,0.171314833
4797,0.651137803,0.168697041
4798,0.647006962,0.171566265
4799,0.6481225,0.167178941
4800,0.646559228,0.167186113
4801,0.645107819,0.167014119
4802,0.641260883,0.161946476
4803,0.646103405,0.165119181
4804,0.643423413,0.163241347
4805,0.649990229,0.167477822
4806,0.640815115,0.160846653
4807,0.646281765,0.172002217
4808,0.642804586,0.16600985
4809,0.640897985,0.162635734
4810,0.651989567,0.172748264
4811,0.650595834,0.16618757
4812,0.653573458,0.170587473
4813,0.641295141,0.162095067
4814,0.650913902,0.170758509
4815,0.645667531,0.166798219
4816,0.645445744,0.163082606
4817,0.645595236,0.165618795
4818,0.647934715,0.167800668
4819,0.645383003,0.162109762
4820,0.646259773,0.168208457
4821,0.652019673,0.168221376
4822,0.648840496,0.165290361
4823,0.649480289,0.169818917
4824,0.64388267,0.162424668
4825,0.646121521,0.166550992
4826,0.644992179,0.162927876
4827,0.646855056,0.173199404
4828,0.644546969,0.163957121
4829,0.645932968,0.165596917
4830,0.645572106,0.1681327
4831,0.648194672,0.166700904
4832,0.647917787,0.165852171
4833,0.647272036,0.171909149
4834,0.643252441,0.160429645
4835,0.645902322,0.165517035
4836,0.648778858,0.168207205
4837,0.654214039,0.169336515
4838,0.645221908,0.163167874
4839,0.641663522,0.163242877
4840,0.643956125,0.163301342
4841,0.645022143,0.170491539
4842,0.63952815,0.161817352
4843,0.644591216,0.165792268
4844,0.65039756,0.170392078
4845,0.648510382,0.167637461
4846,0.650560015,0.168782437
4847,0.645516033,0.165629569
4848,0.647904259,0.16809165
4849,0.652486663,0.169932081
4850,0.652077749,0.168927829
4851,0.652568005,0.175684563
4852,0.641119722,0.165224362
4853,0.645142955,0.162209839
4854,0.649023528,0.175675168
4855,0.647920251,0.166903385
4856,0.642549239,0.170946241
4857,0.645701154,0.169217277
4858,0.646555714,0.168302657
4859,0.640855611,0.164390117
4860,0.643677502,0.166814245
4861,0.646303205,0.166410792
4862,0.654323523,0.170280685
4863,0.646946392,0.16364835
4864,0.64220692,0.164653593
4865,0.639947619,0.162147987
4866,0.6490107,0.165753707
4867,0.647680698,0.168118233
4868,0.64888462,0.168967289
4869,0.644084465,0.166476104
4870,0.646320198,0.163114964
4871,0.649646024,0.163672076
4872,0.652392621,0.173158816
4873,0.6414043,0.164658567
4874,0.648531464,0.165965809
4875,0.6454377,0.166340166
4876,0.650463262,0.176077145
4877,0.650887203,0.170616487
4878,0.650346687,0.169353183
4879,0.64229015,0.163119257
4880,0.646526793,0.17073046
4881,0.649857426,0.168530737
4882,0.64277969,0.163163317
4883,0.648297393,0.167848127
4884,0.64512204,0.162367133
4885,0.649511535,0.166349516
4886,0.644352571,0.164784716
4887,0.645322968,0.166050959
4888,0.635423614,0.158665767
4889,0.646880763,0.16785786
4890,0.649000198,0.169974737
4891,0.649155342,0.175530432
4892,0.648411355,0.169867415
4893,0.640644816,0.166089161
4894,0.644444878,0.164475559
4895,0.641571466,0.160369731
4896,0.648948239,0.170173078
4897,0.647528537,0.165318943
4898,0.645309125,0.162906412
4899,0.645927521,0.16461813
4900,0.647882076,0.169431742
4901,0.644438883,0.167205401
4902,0.652410394,0.167350577
4903,0.648077022,0.166432642
4904,0.647472767,0.169765972
4905,0.649246936,0.166750428
4906,0.642442646,0.165535594
4907,0.645410138,0.164887922
4908,0.648899767,0.172029407
4909,0.650427493,0.169226935
4910,0.642912958,0.170611831
4911,0.645321913,0.165368623
4912,0.650886185,0.170063166
4913,0.64525926,0.165641284
4914,0.642217412,0.167030747
4915,0.646540474,0.166393334
4916,0.651193101,0.170321389
4917,0.642971782,0.164720454
4918,0.648643492,0.166475026
4919,0.642921597,0.162835285
4920,0.647395002,0.163262992
4921,0.644496884,0.166951073
4922,0.654052836,0.166311837
4923,0.6432631,0.164245758
4924,0.642949862,0.166805984
4925,0.650004267,0.166170418
4926,0.647478424,0.169758083
4927,0.644562608,0.166518447
4928,0.647805354,0.169911908
4929,0.644456183,0.167343262
4930,0.6448334,0.167731104
4931,0.637404341,0.165064516
4932,0.644491904,0.159897617
4933,0.648827275,0.171504306
4934,0.64244059,0.166258082
4935,0.651640149,0.17177168
4936,0.641055148,0.163512283
4937,0.645053147,0.165376652
4938,0.648821342,0.169314855
4939,0.647929793,0.167875467
4940,0.6471185,0.164900876
4941,0.64840572,0.169150342
4942,0.645480067,0.167149115
4943,0.644588357,0.166991259
4944,0.646605446,0.164575835
4945,0.647678322,0.167826437
4946,0.642572324,0.164034934
4947,0.645739306,0.165068924
4948,0.642958028,0.164623017
4949,0.643615101,0.165685704
4950,0.649419331,0.16961634
4951,0.641558963,0.164492338
4952,0.649806603,0.167177267
4953,0.642931303,0.163779525
4954,0.643168993,0.164619244
4955,0.647282699,0.171247849
4956,0.641517749,0.163498938
4957,0.649224879,0.169686359
4958,0.645231277,0.167751301
4959,0.642819918,0.162776005
4960,0.648267282,0.168542743
4961,0.647677529,0.162222337
4962,0.653656961,0.174099468
4963,0.652055339,0.169311854
4964,0.642048886,0.169440578
4965,0.652250249,0.172684599
4966,0.646747768,0.164836363
4967,0.648214078,0.170478056
4968,0.642944837,0.16622626
4969,0.646996675,0.164954439
4970,0.64770781,0.170269151
4971,0.645614525,0.166328449
4972,0.646764563,0.167107708
4973,0.645697352,0.169896341
4974,0.649469862,0.169208278
4975,0.648283375,0.167153685
4976,0.652201492,0.172119567
4977,0.640632193,0.164640962
4978,0.646774377,0.165748842
4979,0.647540858,0.165624104
4980,0.641920398,0.16670253
4981,0.647803201,0.166478329
4982,0.647185503,0.166235848
4983,0.641657677,0.161897521
4984,0.648238504,0.164287001
4985,0.640033145,0.157833093
4986,0.643122242,0.164818595
4987,0.644128503,0.167146876
4988,0.644430779,0.166069653
4989,0.650300418,0.166437202
4990,0.645937205,0.165910277
4991,0.649178335,0.171820508
4992,0.651806777,0.171641644
4993,0.646298483,0.167766176
4994,0.656503731,0.175746771
4995,0.643466665,0.162955749
4996,0.650956892,0.171195744
4997,0.643922895,0.168332748
4998,0.64358483,0.167828779
4999,0.648086991,0.170007987
5000,0.647143364,0.166838901
5001,0.640282658,0.163245034
5002,0.64933265,0.171131299
5003,0.647487839,0.160144715
5004,0.643822898,0.165108915
5005,0.648542634,0.168150794
5006,0.649013849,0.167252985
5007,0.64754163,0.165653607
5008,0.640789338,0.16133282
5009,0.655616626,0.172270964
5010,0.641619595,0.162474957
5011,0.644497441,0.166082385
5012,0.649485331,0.168696257
5013,0.648056512,0.166649801
5014,0.645608264,0.163362975
5015,0.646573757,0.163630601
5016,0.645849378,0.165069206
5017,0.640184671,0.162635125
5018,0.641076043,0.161216719
5019,0.654383483,0.172204183
5020,0.636696777,0.161464718
5021,0.643865479,0.160461866
5022,0.644263826,0.166183277
5023,0.645040489,0.165392691
5024,0.646526916,0.163696274
5025,0.646180025,0.165705925
5026,0.64899383,0.167213388
5027,0.647218853,0.171426767
5028,0.6492833,0.168381077
5029,0.640639136,0.163714825
5030,0.643363978,0.167150106
5031,0.645017226,0.164620373
5032,0.646939939,0.167198289
5033,0.650759348,0.169603424
5034,0.652182431,0.174279159
5035,0.642799076,0.163412226
5036,0.636295456,0.163650505
5037,0.64557143,0.161808075
5038,0.649285326,0.165425654
5039,0.641689571,0.166265707
5040,0.64416086,0.168223137
5041,0.641469582,0.162107489
5042,0.643344124,0.166129774
5043,0.658510067,0.176656702
5044,0.649217518,0.166348239
5045,0.647176684,0.166548217
5046,0.64190316,0.166232519
5047,0.648433005,0.169347072
5048,0.638765969,0.164958582
5049,0.647823585,0.164026115
5050,0.64512198,0.167100655
5051,0.651329557,0.168256048
5052,0.637233629,0.161400572
5053,0.647723485,0.168942477
5054,0.64116458,0.162540971
5055,0.639875297,0.164254188
5056,0.64589271,0.162328841
5057,0.64223674,0.164592381
5058,0.645228411,0.166503452
5059,0.650442192,0.171023226
5060,0.648687844,0.171688968
5061,0.647679878,0.166719085
5062,0.641557862,0.163620575
5063,0.645415478,0.167545498
5064,0.644377893,0.169290865
5065,0.652104941,0.173058488
5066,0.648843677,0.165308531
5067,0.649777288,0.166271868
5068,0.65000951,0.166139513
5069,0.648757476,0.167877881
5070,0.64097704,0.162468502
5071,0.646119787,0.166532559
5072,0.650325245,0.166285917
5073,0.643780313,0.165224576
5074,0.647114185,0.164372594
5075,0.641975523,0.160959887
5076,0.644600771,0.165061587
5077,0.643460119,0.165497616
5078,0.647361539,0.164885652
5079,0.639894288,0.160480815
5080,0.646410118,0.165169679
5081,0.650725182,0.169887474
5082,0.645384196,0.165427726
5083,0.651526673,0.172580271
5084,0.645705116,0.161758165
5085,0.651112499,0.171819052
5086,0.646202745,0.170000403
5087,0.649812108,0.171303698
5088,0.645695269,0.168106726
5089,0.649579639,0.169637978
5090,0.651738246,0.167834978
5091,0.644557131,0.168502114
5092,0.64287428,0.162033927
5093,0.645981155,0.168287394
5094,0.647194474,0.168550563
5095,0.643493089,0.163670991
5096,0.647070023,0.163990982
5097,0.652017857,0.165701864
5098,0.648262715,0.166683055
5099,0.644028868,0.167102021
5100,0.642453163,0.165451813
5101,0.641342668,0.164653525
5102,0.643676369,0.162515437
5103,0.644667456,0.163777823
5104,0.641037098,0.165270024
5105,0.644111875,0.16678621
5106,0.639968321,0.16445211
5107,0.641093751,0.161372779
5108,0.63855597,0.164316627
5109,0.645608274,0.16358174
5110,0.648650055,0.168982836
5111,0.644504039,0.168222721
5112,0.65228039,0.172976327
5113,0.647495215,0.165331808
5114,0.645121973,0.164152623
5115,0.64873292,0.168257427
5116,0.649447977,0.168875632
5117,0.638941036,0.161188822
5118,0.647272264,0.168260707
5119,0.648845548,0.163191793
5120,0.6467079,0.16477569
5121,0.649659142,0.170427932
5122,0.649275959,0.16855948
5123,0.640589461,0.160967755
5124,0.640130974,0.160580368
5125,0.648367382,0.169122897
5126,0.650051621,0.166411095
5127,0.653505782,0.173025607
5128,0.650919752,0.171352289
5129,0.644398142,0.16383999
5130,0.646834167,0.168145852
5131,0.647503888,0.167117174
5132,0.640674884,0.160027668
5133,0.64793424,0.166964104
5134,0.639337947,0.161987409
5135,0.653184555,0.168791316
5136,0.644435911,0.168220737
5137,0.641387343,0.163835868
5138,0.645612229,0.164516461
5139,0.646054808,0.16468314
5140,0.651172704,0.167923955
5141,0.646643873,0.168378195
5142,0.647268605,0.164525105
5143,0.648753274,0.168330282
5144,0.64427154,0.165101242
5145,0.642509794,0.164601673
5146,0.640570782,0.162946267
5147,0.643770234,0.165108662
5148,0.641653473,0.164352745
5149,0.642881271,0.163727429
5150,0.645015415,0.173831018
5151,0.643311845,0.163521784
5152,0.64333513,0.162250062
5153,0.650693891,0.168624962
5154,0.647303581,0.168342181
5155,0.64696868,0.165418434
5156,0.648330451,0.162641874
5157,0.646079959,0.169229731
5158,0.644351581,0.166347871
5159,0.642567545,0.16501362
5160,0.649413616,0.165973019
5161,0.646861386,0.168868386
5162,0.642841768,0.163950233
5163,0.645482095,0.168875767
5164,0.644253832,0.16301938
5165,0.644030701,0.170382879
5166,0.639799728,0.16184136
5167,0.653150785,0.170312762
5168,0.641209788,0.168422119
5169,0.650570105,0.167764663
5170,0.647161492,0.165910613
5171,0.646016513,0.164752519
5172,0.647418885,0.166646493
5173,0.651239812,0.17126791
5174,0.638160914,0.158318254
5175,0.643997506,0.165099941
5176,0.647703824,0.166958671
5177,0.652372252,0.171943802
5178,0.64504308,0.166610372
5179,0.642913983,0.169516916
5180,0.638290035,0.163470891
5181,0.648014476,0.162276925
5182,0.649711498,0.17197933
5183,0.64396187,0.161622369
5184,0.639263599,0.159830184
5185,0.646977354,0.169841793
5186,0.645644068,0.167879747
5187,0.644027115,0.165588948
5188,0.635172555,0.156701096
5189,0.645403612,0.16600297
5190,0.645923079,0.16370571
5191,0.646489714,0.168301108
5192,0.644826185,0.163161114
5193,0.648559619,0.169463413
5194,0.65114285,0.167694249
5195,0.64315021,0.167880099
5196,0.653000677,0.172982619
5197,0.644650108,0.167854626
5198,0.647149997,0.164577506
5199,0.652200392,0.170704015
5200,0.643574616,0.161684521
5201,0.648088144,0.164572849
5202,0.640326933,0.171015418
5203,0.637617747,0.161557539
5204,0.641190319,0.161683771
5205,0.642885408,0.162689358
5206,0.652028479,0.174003081
5207,0.6468421,0.164893836
5208,0.641397432,0.163821321
5209,0.642597936,0.162072129
5210,0.643999485,0.168600918
5211,0.646571934,0.165250813
5212,0.636054788,0.164777872
5213,0.647281556,0.164575446
5214,0.645611486,0.168128446
5215,0.644393119,0.16334303
5216,0.646162649,0.163269123
5217,0.647152605,0.165155274
5218,0.644612523,0.167475681
5219,0.650695306,0.169586247
5220,0.641016491,0.162819172
5221,0.645964037,0.162117623
5222,0.644682317,0.166203692
5223,0.64873934,0.172141762
5224,0.644742117,0.169189208
5225,0.650201006,0.169607886
5226,0.638775106,0.15995114
5227,0.642386988,0.163693887
5228,0.63917756,0.158018174
5229,0.646837308,0.167329979
5230,0.649383398,0.169003242
5231,0.644216903,0.162588357
5232,0.646256031,0.164938028
5233,0.64814045,0.165994172
5234,0.649879514,0.166176512
5235,0.65201957,0.172615909
5236,0.643916837,0.164335135
5237,0.642915151,0.162334596
5238,0.645941935,0.167236317
5239,0.640119909,0.164600461
5240,0.6467975,0.164459495
5241,0.64128055,0.160313922
5242,0.638390413,0.163646796
5243,0.64555318,0.163523165
5244,0.6342234,0.157122149
5245,0.643135478,0.166159122
5246,0.646768937,0.168637255
5247,0.638721732,0.160766388
5248,0.645730827,0.166438813
5249,0.648278242,0.168295856
5250,0.647202898,0.169618638
5251,0.646422604,0.168305133
5252,0.646781691,0.161240568
5253,0.645748242,0.163588656
5254,0.640998238,0.162186461
5255,0.64472205,0.163538141
5256,0.637221306,0.161262492
5257,0.645545711,0.163559133
5258,0.645704948,0.168158549
5259,0.646088433,0.167305551
5260,0.647951523,0.168106398
5261,0.646843416,0.1708924
5262,0.643934991,0.166192049
5263,0.644463944,0.165423943
5264,0.647766684,0.169721772
5265,0.647519841,0.165514834
5266,0.647275618,0.166693071
5267,0.652426936,0.173828904
5268,0.642195732,0.167366636
5269,0.639446796,0.162307811
5270,0.641996625,0.160541853
5271,0.642826746,0.162507976
5272,0.650928586,0.175832802
5273,0.643929073,0.16425711
5274,0.653982922,0.168766273
5275,0.642864506,0.164657234
5276,0.641167486,0.160819451
5277,0.650363934,0.169225786
5278,0.649093427,0.170723683
5279,0.649591584,0.171462302
5280,0.65520291,0.171097981
5281,0.644816448,0.165198296
5282,0.641093961,0.163153823
5283,0.645121147,0.166927285
5284,0.646435214,0.17005368
5285,0.653868613,0.172616258
5286,0.643532182,0.160186321
5287,0.64679128,0.168164098
5288,0.651766917,0.165170898
5289,0.640816173,0.161945828
5290,0.643711352,0.162535622
5291,0.648174406,0.170533735
5292,0.649758534,0.175308461
5293,0.646734139,0.167230136
5294,0.642300614,0.164689395
5295,0.646422161,0.164522756
5296,0.646689402,0.16900665
5297,0.641244053,0.160390723
5298,0.651548618,0.166788252
5299,0.65164692,0.168690373
5300,0.644653212,0.166351369
5301,0.644924439,0.162681612
5302,0.639861455,0.165644062
5303,0.643301743,0.167050562
5304,0.651130252,0.168935668
5305,0.647121646,0.167462207
5306,0.640982543,0.164076379
5307,0.639577673,0.163815068
5308,0.644081266,0.162104938
5309,0.644264972,0.167934061
5310,0.645327198,0.166687709
5311,0.645321038,0.164808176
5312,0.649724146,0.166887638
5313,0.639800731,0.16374649
5314,0.645078331,0.16666602
5315,0.646537408,0.163041697
5316,0.641784594,0.165261728
5317,0.650375175,0.170892468
5318,0.64323516,0.163972477
5319,0.645675212,0.164025447
5320,0.643880266,0.162909182
5321,0.654054049,0.169612775
5322,0.64429885,0.165855012
5323,0.651419325,0.169226968
5324,0.646563537,0.16369306
5325,0.646670378,0.169316565
5326,0.648668958,0.169609534
5327,0.648130551,0.170734019
5328,0.645531285,0.164530115
5329,0.641532286,0.161810833
5330,0.647185655,0.166532974
5331,0.646112474,0.163945827
5332,0.641413224,0.162198629
5333,0.643136428,0.159454772
5334,0.649345115,0.166573522
5335,0.6477467,0.167384154
5336,0.641167579,0.167106196
5337,0.642317042,0.162972957
5338,0.644704527,0.165752427
5339,0.646382573,0.165144777
5340,0.643527827,0.165260914
5341,0.63978783,0.155053899
5342,0.646463932,0.165894926
5343,0.655320505,0.176844185
5344,0.649995261,0.172299955
5345,0.642992393,0.160755923
5346,0.64655908,0.164607368
5347,0.649985224,0.16590885
5348,0.646843969,0.168225811
5349,0.645850098,0.165139704
5350,0.647141865,0.162745949
5351,0.648432437,0.169965131
5352,0.647998279,0.168333253
5353,0.642409436,0.163133081
5354,0.647671719,0.171113269
5355,0.644409812,0.168579326
5356,0.645034754,0.163201963
5357,0.636730085,0.161280644
5358,0.64722879,0.167366542
5359,0.649962996,0.168764166
5360,0.64645284,0.162896928
5361,0.64184655,0.161324253
5362,0.644283868,0.165719759
5363,0.64871747,0.173522781
5364,0.647229217,0.164890419
5365,0.650937463,0.172338854
5366,0.654103517,0.170459105
5367,0.64133766,0.167147853
5368,0.643054399,0.16314638
5369,0.651346915,0.170145434
5370,0.647767427,0.167741947
5371,0.646339852,0.16130775
5372,0.643420974,0.165126458
5373,0.646664088,0.165047546
5374,0.645985912,0.168916612
5375,0.648007743,0.16664774
5376,0.648000205,0.167260418
5377,0.649956608,0.170464086
5378,0.644551708,0.165168762
5379,0.64789569,0.170072805
5380,0.646656594,0.164894756
5381,0.648979166,0.169439356
5382,0.643130181,0.164271091
5383,0.638964869,0.162734733
5384,0.646935482,0.169802209
5385,0.650210198,0.170571314
5386,0.647992994,0.168063644
5387,0.646579962,0.166000118
5388,0.645916866,0.168341595
5389,0.658325251,0.176042144
5390,0.64568828,0.164224831
5391,0.650695821,0.169853575
5392,0.642239292,0.159438662
5393,0.64887142,0.165692221
5394,0.643437329,0.169544767
5395,0.643939288,0.163441185
5396,0.645874682,0.168548001
5397,0.64777917,0.169562089
5398,0.645180589,0.165277236
5399,0.648056372,0.169231329
5400,0.642967062,0.164790958
5401,0.648024968,0.165928525
5402,0.64689687,0.165704192
