prevalence,pop_auroc,auprc
0.4,0.52095,0.416617355
0.4,0.521,0.416658343
0.4,0.52105,0.416699337
0.4,0.5211,0.416740337
0.4,0.52115,0.416781344
0.4,0.5212,0.416822357
0.4,0.52125,0.416863377
0.4,0.5213,0.416904402
0.4,0.52135,0.416945435
0.4,0.5214,0.416986473
0.4,0.52145,0.417027518
0.4,0.5215,0.417068569
0.4,0.52155,0.417109626
0.4,0.5216,0.41715069
0.4,0.52165,0.41719176
0.4,0.5217,0.417232837
0.4,0.52175,0.41727392
0.4,0.5218,0.417315009
0.4,0.52185,0.417356104
0.4,0.5219,0.417397206
0.4,0.52195,0.417438314
0.4,0.522,0.417479429
0.4,0.52205,0.41752055
0.4,0.5221,0.417561677
0.4,0.52215,0.417602811
0.4,0.5222,0.417643951
0.4,0.52225,0.417685097
0.4,0.5223,0.41772625
0.4,0.52235,0.417767408
0.4,0.5224,0.417808574
0.4,0.52245,0.417849745
0.4,0.5225,0.417890923
0.4,0.52255,0.417932108
0.4,0.5226,0.417973298
0.4,0.52265,0.418014495
0.4,0.5227,0.418055699
0.4,0.52275,0.418096908
0.4,0.5228,0.418138124
0.4,0.52285,0.418179347
0.4,0.5229,0.418220575
0.4,0.52295,0.41826181
0.4,0.523,0.418303052
0.4,0.52305,0.4183443
0.4,0.5231,0.418385554
0.4,0.52315,0.418426814
0.4,0.5232,0.418468081
0.4,0.52325,0.418509354
0.4,0.5233,0.418550633
0.4,0.52335,0.418591919
0.4,0.5234,0.418633211
0.4,0.52345,0.41867451
0.4,0.5235,0.418715814
0.4,0.52355,0.418757126
0.4,0.5236,0.418798443
0.4,0.52365,0.418839767
0.4,0.5237,0.418881097
0.4,0.52375,0.418922434
0.4,0.5238,0.418963777
0.4,0.52385,0.419005126
0.4,0.5239,0.419046481
0.4,0.52395,0.419087843
0.4,0.524,0.419129211
0.4,0.52405,0.419170586
0.4,0.5241,0.419211967
0.4,0.52415,0.419253354
0.4,0.5242,0.419294748
0.4,0.52425,0.419336148
0.4,0.5243,0.419377554
0.4,0.52435,0.419418967
0.4,0.5244,0.419460386
0.4,0.52445,0.419501811
0.4,0.5245,0.419543243
0.4,0.52455,0.419584681
0.4,0.5246,0.419626125
0.4,0.52465,0.419667576
0.4,0.5247,0.419709033
0.4,0.52475,0.419750496
0.4,0.5248,0.419791966
0.4,0.52485,0.419833442
0.4,0.5249,0.419874924
0.4,0.52495,0.419916413
0.4,0.525,0.419957908
0.4,0.52505,0.41999941
0.4,0.5251,0.420040917
0.4,0.52515,0.420082432
0.4,0.5252,0.420123952
0.4,0.52525,0.420165479
0.4,0.5253,0.420207012
0.4,0.52535,0.420248551
0.4,0.5254,0.420290097
0.4,0.52545,0.42033165
0.4,0.5255,0.420373208
0.4,0.52555,0.420414773
0.4,0.5256,0.420456344
0.4,0.52565,0.420497922
0.4,0.5257,0.420539506
0.4,0.52575,0.420581096
0.4,0.5258,0.420622692
0.4,0.52585,0.420664295
0.4,0.5259,0.420705905
0.4,0.52595,0.42074752
0.4,0.526,0.420789142
0.4,0.52605,0.420830771
0.4,0.5261,0.420872405
0.4,0.52615,0.420914046
0.4,0.5262,0.420955694
0.4,0.52625,0.420997347
0.4,0.5263,0.421039007
0.4,0.52635,0.421080674
0.4,0.5264,0.421122346
0.4,0.52645,0.421164026
0.4,0.5265,0.421205711
0.4,0.52655,0.421247403
0.4,0.5266,0.421289101
0.4,0.52665,0.421330805
0.4,0.5267,0.421372516
0.4,0.52675,0.421414233
0.4,0.5268,0.421455957
0.4,0.52685,0.421497686
0.4,0.5269,0.421539423
0.4,0.52695,0.421581165
0.4,0.527,0.421622914
0.4,0.52705,0.421664669
0.4,0.5271,0.421706431
0.4,0.52715,0.421748199
0.4,0.5272,0.421789973
0.4,0.52725,0.421831753
0.4,0.5273,0.42187354
0.4,0.52735,0.421915334
0.4,0.5274,0.421957133
0.4,0.52745,0.421998939
0.4,0.5275,0.422040751
0.4,0.52755,0.42208257
0.4,0.5276,0.422124395
0.4,0.52765,0.422166226
0.4,0.5277,0.422208064
0.4,0.52775,0.422249908
0.4,0.5278,0.422291758
0.4,0.52785,0.422333615
0.4,0.5279,0.422375478
0.4,0.52795,0.422417347
0.4,0.528,0.422459223
0.4,0.52805,0.422501105
0.4,0.5281,0.422542994
0.4,0.52815,0.422584888
0.4,0.5282,0.422626789
0.4,0.52825,0.422668697
0.4,0.5283,0.422710611
0.4,0.52835,0.422752531
0.4,0.5284,0.422794457
0.4,0.52845,0.42283639
0.4,0.5285,0.422878329
0.4,0.52855,0.422920275
0.4,0.5286,0.422962227
0.4,0.52865,0.423004185
0.4,0.5287,0.423046149
0.4,0.52875,0.42308812
0.4,0.5288,0.423130097
0.4,0.52885,0.423172081
0.4,0.5289,0.423214071
0.4,0.52895,0.423256067
0.4,0.529,0.42329807
0.4,0.52905,0.423340079
0.4,0.5291,0.423382094
0.4,0.52915,0.423424116
0.4,0.5292,0.423466143
0.4,0.52925,0.423508178
0.4,0.5293,0.423550218
0.4,0.52935,0.423592265
0.4,0.5294,0.423634319
0.4,0.52945,0.423676378
0.4,0.5295,0.423718444
0.4,0.52955,0.423760517
0.4,0.5296,0.423802596
0.4,0.52965,0.423844681
0.4,0.5297,0.423886772
0.4,0.52975,0.42392887
0.4,0.5298,0.423970974
0.4,0.52985,0.424013084
0.4,0.5299,0.424055201
0.4,0.52995,0.424097324
0.4,0.53,0.424139454
0.4,0.53005,0.424181589
0.4,0.5301,0.424223732
0.4,0.53015,0.42426588
0.4,0.5302,0.424308035
0.4,0.53025,0.424350196
0.4,0.5303,0.424392364
0.4,0.53035,0.424434537
0.4,0.5304,0.424476718
0.4,0.53045,0.424518904
0.4,0.5305,0.424561097
0.4,0.53055,0.424603296
0.4,0.5306,0.424645502
0.4,0.53065,0.424687714
0.4,0.5307,0.424729932
0.4,0.53075,0.424772157
0.4,0.5308,0.424814388
0.4,0.53085,0.424856625
0.4,0.5309,0.424898868
0.4,0.53095,0.424941118
0.4,0.531,0.424983375
0.4,0.53105,0.425025637
0.4,0.5311,0.425067906
0.4,0.53115,0.425110182
0.4,0.5312,0.425152463
0.4,0.53125,0.425194751
0.4,0.5313,0.425237046
0.4,0.53135,0.425279346
0.4,0.5314,0.425321653
0.4,0.53145,0.425363967
0.4,0.5315,0.425406287
0.4,0.53155,0.425448613
0.4,0.5316,0.425490945
0.4,0.53165,0.425533284
0.4,0.5317,0.425575629
0.4,0.53175,0.42561798
0.4,0.5318,0.425660338
0.4,0.53185,0.425702702
0.4,0.5319,0.425745073
0.4,0.53195,0.425787449
0.4,0.532,0.425829833
0.4,0.53205,0.425872222
0.4,0.5321,0.425914618
0.4,0.53215,0.42595702
0.4,0.5322,0.425999429
0.4,0.53225,0.426041843
0.4,0.5323,0.426084265
0.4,0.53235,0.426126692
0.4,0.5324,0.426169126
0.4,0.53245,0.426211566
0.4,0.5325,0.426254013
0.4,0.53255,0.426296466
0.4,0.5326,0.426338925
0.4,0.53265,0.42638139
0.4,0.5327,0.426423862
0.4,0.53275,0.426466341
0.4,0.5328,0.426508825
0.4,0.53285,0.426551316
0.4,0.5329,0.426593813
0.4,0.53295,0.426636317
0.4,0.533,0.426678827
0.4,0.53305,0.426721343
0.4,0.5331,0.426763866
0.4,0.53315,0.426806395
0.4,0.5332,0.42684893
0.4,0.53325,0.426891472
0.4,0.5333,0.42693402
0.4,0.53335,0.426976574
0.4,0.5334,0.427019135
0.4,0.53345,0.427061702
0.4,0.5335,0.427104275
0.4,0.53355,0.427146855
0.4,0.5336,0.427189441
0.4,0.53365,0.427232033
0.4,0.5337,0.427274632
0.4,0.53375,0.427317237
0.4,0.5338,0.427359848
0.4,0.53385,0.427402466
0.4,0.5339,0.42744509
0.4,0.53395,0.427487721
0.4,0.534,0.427530357
0.4,0.53405,0.427573
0.4,0.5341,0.42761565
0.4,0.53415,0.427658306
0.4,0.5342,0.427700968
0.4,0.53425,0.427743636
0.4,0.5343,0.427786311
0.4,0.53435,0.427828992
0.4,0.5344,0.427871679
0.4,0.53445,0.427914373
0.4,0.5345,0.427957073
0.4,0.53455,0.42799978
0.4,0.5346,0.428042493
0.4,0.53465,0.428085212
0.4,0.5347,0.428127937
0.4,0.53475,0.428170669
0.4,0.5348,0.428213407
0.4,0.53485,0.428256152
0.4,0.5349,0.428298903
0.4,0.53495,0.42834166
0.4,0.535,0.428384423
0.4,0.53505,0.428427193
0.4,0.5351,0.428469969
0.4,0.53515,0.428512752
0.4,0.5352,0.428555541
0.4,0.53525,0.428598336
0.4,0.5353,0.428641137
0.4,0.53535,0.428683945
0.4,0.5354,0.428726759
0.4,0.53545,0.42876958
0.4,0.5355,0.428812407
0.4,0.53555,0.42885524
0.4,0.5356,0.428898079
0.4,0.53565,0.428940925
0.4,0.5357,0.428983778
0.4,0.53575,0.429026636
0.4,0.5358,0.429069501
0.4,0.53585,0.429112372
0.4,0.5359,0.42915525
0.4,0.53595,0.429198134
0.4,0.536,0.429241024
0.4,0.53605,0.42928392
0.4,0.5361,0.429326823
0.4,0.53615,0.429369733
0.4,0.5362,0.429412648
0.4,0.53625,0.42945557
0.4,0.5363,0.429498498
0.4,0.53635,0.429541433
0.4,0.5364,0.429584374
0.4,0.53645,0.429627321
0.4,0.5365,0.429670275
0.4,0.53655,0.429713234
0.4,0.5366,0.429756201
0.4,0.53665,0.429799173
0.4,0.5367,0.429842152
0.4,0.53675,0.429885137
0.4,0.5368,0.429928129
0.4,0.53685,0.429971127
0.4,0.5369,0.430014131
0.4,0.53695,0.430057142
0.4,0.537,0.430100159
0.4,0.53705,0.430143182
0.4,0.5371,0.430186211
0.4,0.53715,0.430229247
0.4,0.5372,0.43027229
0.4,0.53725,0.430315338
0.4,0.5373,0.430358393
0.4,0.53735,0.430401454
0.4,0.5374,0.430444522
0.4,0.53745,0.430487596
0.4,0.5375,0.430530676
0.4,0.53755,0.430573763
0.4,0.5376,0.430616856
0.4,0.53765,0.430659955
0.4,0.5377,0.43070306
0.4,0.53775,0.430746172
0.4,0.5378,0.430789291
0.4,0.53785,0.430832415
0.4,0.5379,0.430875546
0.4,0.53795,0.430918683
0.4,0.538,0.430961827
0.4,0.53805,0.431004977
0.4,0.5381,0.431048133
0.4,0.53815,0.431091295
0.4,0.5382,0.431134464
0.4,0.53825,0.43117764
0.4,0.5383,0.431220821
0.4,0.53835,0.431264009
0.4,0.5384,0.431307203
0.4,0.53845,0.431350404
0.4,0.5385,0.431393611
0.4,0.53855,0.431436824
0.4,0.5386,0.431480043
0.4,0.53865,0.431523269
0.4,0.5387,0.431566501
0.4,0.53875,0.43160974
0.4,0.5388,0.431652985
0.4,0.53885,0.431696236
0.4,0.5389,0.431739493
0.4,0.53895,0.431782757
0.4,0.539,0.431826027
0.4,0.53905,0.431869304
0.4,0.5391,0.431912587
0.4,0.53915,0.431955876
0.4,0.5392,0.431999171
0.4,0.53925,0.432042473
0.4,0.5393,0.432085781
0.4,0.53935,0.432129096
0.4,0.5394,0.432172417
0.4,0.53945,0.432215744
0.4,0.5395,0.432259077
0.4,0.53955,0.432302417
0.4,0.5396,0.432345763
0.4,0.53965,0.432389115
0.4,0.5397,0.432432474
0.4,0.53975,0.432475839
0.4,0.5398,0.432519211
0.4,0.53985,0.432562588
0.4,0.5399,0.432605972
0.4,0.53995,0.432649363
0.4,0.54,0.43269276
0.4,0.54005,0.432736163
0.4,0.5401,0.432779572
0.4,0.54015,0.432822988
0.4,0.5402,0.43286641
0.4,0.54025,0.432909838
0.4,0.5403,0.432953273
0.4,0.54035,0.432996714
0.4,0.5404,0.433040161
0.4,0.54045,0.433083615
0.4,0.5405,0.433127075
0.4,0.54055,0.433170541
0.4,0.5406,0.433214014
0.4,0.54065,0.433257492
0.4,0.5407,0.433300978
0.4,0.54075,0.433344469
0.4,0.5408,0.433387967
0.4,0.54085,0.433431471
0.4,0.5409,0.433474982
0.4,0.54095,0.433518499
0.4,0.541,0.433562022
0.4,0.54105,0.433605552
0.4,0.5411,0.433649088
0.4,0.54115,0.43369263
0.4,0.5412,0.433736178
0.4,0.54125,0.433779733
0.4,0.5413,0.433823294
0.4,0.54135,0.433866862
0.4,0.5414,0.433910435
0.4,0.54145,0.433954016
0.4,0.5415,0.433997602
0.4,0.54155,0.434041195
0.4,0.5416,0.434084794
0.4,0.54165,0.434128399
0.4,0.5417,0.434172011
0.4,0.54175,0.434215629
0.4,0.5418,0.434259253
0.4,0.54185,0.434302884
0.4,0.5419,0.434346521
0.4,0.54195,0.434390164
0.4,0.542,0.434433814
0.4,0.54205,0.43447747
0.4,0.5421,0.434521132
0.4,0.54215,0.434564801
0.4,0.5422,0.434608476
0.4,0.54225,0.434652157
0.4,0.5423,0.434695845
0.4,0.54235,0.434739539
0.4,0.5424,0.434783239
0.4,0.54245,0.434826945
0.4,0.5425,0.434870658
0.4,0.54255,0.434914377
0.4,0.5426,0.434958103
0.4,0.54265,0.435001835
0.4,0.5427,0.435045573
0.4,0.54275,0.435089317
0.4,0.5428,0.435133068
0.4,0.54285,0.435176825
0.4,0.5429,0.435220588
0.4,0.54295,0.435264358
0.4,0.543,0.435308134
0.4,0.54305,0.435351917
0.4,0.5431,0.435395705
0.4,0.54315,0.4354395
0.4,0.5432,0.435483301
0.4,0.54325,0.435527109
0.4,0.5433,0.435570923
0.4,0.54335,0.435614743
0.4,0.5434,0.43565857
0.4,0.54345,0.435702403
0.4,0.5435,0.435746242
0.4,0.54355,0.435790087
0.4,0.5436,0.435833939
0.4,0.54365,0.435877797
0.4,0.5437,0.435921662
0.4,0.54375,0.435965533
0.4,0.5438,0.43600941
0.4,0.54385,0.436053293
0.4,0.5439,0.436097183
0.4,0.54395,0.436141079
0.4,0.544,0.436184981
0.4,0.54405,0.43622889
0.4,0.5441,0.436272805
0.4,0.54415,0.436316726
0.4,0.5442,0.436360654
0.4,0.54425,0.436404588
0.4,0.5443,0.436448528
0.4,0.54435,0.436492474
0.4,0.5444,0.436536427
0.4,0.54445,0.436580386
0.4,0.5445,0.436624352
0.4,0.54455,0.436668324
0.4,0.5446,0.436712302
0.4,0.54465,0.436756286
0.4,0.5447,0.436800277
0.4,0.54475,0.436844274
0.4,0.5448,0.436888277
0.4,0.54485,0.436932287
0.4,0.5449,0.436976303
0.4,0.54495,0.437020325
0.4,0.545,0.437064354
0.4,0.54505,0.437108388
0.4,0.5451,0.43715243
0.4,0.54515,0.437196477
0.4,0.5452,0.437240531
0.4,0.54525,0.437284591
0.4,0.5453,0.437328658
0.4,0.54535,0.43737273
0.4,0.5454,0.437416809
0.4,0.54545,0.437460895
0.4,0.5455,0.437504986
0.4,0.54555,0.437549084
0.4,0.5456,0.437593189
0.4,0.54565,0.437637299
0.4,0.5457,0.437681416
0.4,0.54575,0.437725539
0.4,0.5458,0.437769669
0.4,0.54585,0.437813805
0.4,0.5459,0.437857947
0.4,0.54595,0.437902095
0.4,0.546,0.43794625
0.4,0.54605,0.437990411
0.4,0.5461,0.438034578
0.4,0.54615,0.438078752
0.4,0.5462,0.438122932
0.4,0.54625,0.438167118
0.4,0.5463,0.438211311
0.4,0.54635,0.43825551
0.4,0.5464,0.438299715
0.4,0.54645,0.438343926
0.4,0.5465,0.438388144
0.4,0.54655,0.438432368
0.4,0.5466,0.438476599
0.4,0.54665,0.438520835
0.4,0.5467,0.438565078
0.4,0.54675,0.438609328
0.4,0.5468,0.438653583
0.4,0.54685,0.438697845
0.4,0.5469,0.438742113
0.4,0.54695,0.438786388
0.4,0.547,0.438830669
0.4,0.54705,0.438874956
0.4,0.5471,0.438919249
0.4,0.54715,0.438963549
0.4,0.5472,0.439007855
0.4,0.54725,0.439052167
0.4,0.5473,0.439096486
0.4,0.54735,0.439140811
0.4,0.5474,0.439185142
0.4,0.54745,0.43922948
0.4,0.5475,0.439273824
0.4,0.54755,0.439318174
0.4,0.5476,0.43936253
0.4,0.54765,0.439406893
0.4,0.5477,0.439451262
0.4,0.54775,0.439495637
0.4,0.5478,0.439540019
0.4,0.54785,0.439584407
0.4,0.5479,0.439628801
0.4,0.54795,0.439673202
0.4,0.548,0.439717609
0.4,0.54805,0.439762022
0.4,0.5481,0.439806441
0.4,0.54815,0.439850867
0.4,0.5482,0.439895299
0.4,0.54825,0.439939737
0.4,0.5483,0.439984182
0.4,0.54835,0.440028633
0.4,0.5484,0.44007309
0.4,0.54845,0.440117553
0.4,0.5485,0.440162023
0.4,0.54855,0.440206499
0.4,0.5486,0.440250982
0.4,0.54865,0.44029547
0.4,0.5487,0.440339965
0.4,0.54875,0.440384467
0.4,0.5488,0.440428974
0.4,0.54885,0.440473488
0.4,0.5489,0.440518008
0.4,0.54895,0.440562535
0.4,0.549,0.440607067
0.4,0.54905,0.440651606
0.4,0.5491,0.440696152
0.4,0.54915,0.440740703
0.4,0.5492,0.440785261
0.4,0.54925,0.440829826
0.4,0.5493,0.440874396
0.4,0.54935,0.440918973
0.4,0.5494,0.440963556
0.4,0.54945,0.441008145
0.4,0.5495,0.441052741
0.4,0.54955,0.441097343
0.4,0.5496,0.441141951
0.4,0.54965,0.441186566
0.4,0.5497,0.441231187
0.4,0.54975,0.441275814
0.4,0.5498,0.441320447
0.4,0.54985,0.441365087
0.4,0.5499,0.441409733
0.4,0.54995,0.441454385
0.4,0.55,0.441499044
0.4,0.55005,0.441543708
0.4,0.5501,0.44158838
0.4,0.55015,0.441633057
0.4,0.5502,0.441677741
0.4,0.55025,0.441722431
0.4,0.5503,0.441767127
0.4,0.55035,0.44181183
0.4,0.5504,0.441856538
0.4,0.55045,0.441901254
0.4,0.5505,0.441945975
0.4,0.55055,0.441990703
0.4,0.5506,0.442035437
0.4,0.55065,0.442080177
0.4,0.5507,0.442124924
0.4,0.55075,0.442169677
0.4,0.5508,0.442214436
0.4,0.55085,0.442259201
0.4,0.5509,0.442303973
0.4,0.55095,0.442348751
0.4,0.551,0.442393535
0.4,0.55105,0.442438326
0.4,0.5511,0.442483123
0.4,0.55115,0.442527926
0.4,0.5512,0.442572735
0.4,0.55125,0.442617551
0.4,0.5513,0.442662373
0.4,0.55135,0.442707201
0.4,0.5514,0.442752036
0.4,0.55145,0.442796877
0.4,0.5515,0.442841724
0.4,0.55155,0.442886577
0.4,0.5516,0.442931437
0.4,0.55165,0.442976303
0.4,0.5517,0.443021175
0.4,0.55175,0.443066054
0.4,0.5518,0.443110938
0.4,0.55185,0.443155829
0.4,0.5519,0.443200727
0.4,0.55195,0.44324563
0.4,0.552,0.44329054
0.4,0.55205,0.443335457
0.4,0.5521,0.443380379
0.4,0.55215,0.443425308
0.4,0.5522,0.443470243
0.4,0.55225,0.443515184
0.4,0.5523,0.443560132
0.4,0.55235,0.443605086
0.4,0.5524,0.443650046
0.4,0.55245,0.443695012
0.4,0.5525,0.443739985
0.4,0.55255,0.443784964
0.4,0.5526,0.443829949
0.4,0.55265,0.443874941
0.4,0.5527,0.443919938
0.4,0.55275,0.443964942
0.4,0.5528,0.444009953
0.4,0.55285,0.444054969
0.4,0.5529,0.444099992
0.4,0.55295,0.444145021
0.4,0.553,0.444190057
0.4,0.55305,0.444235099
0.4,0.5531,0.444280147
0.4,0.55315,0.444325201
0.4,0.5532,0.444370261
0.4,0.55325,0.444415328
0.4,0.5533,0.444460401
0.4,0.55335,0.444505481
0.4,0.5534,0.444550566
0.4,0.55345,0.444595658
0.4,0.5535,0.444640756
0.4,0.55355,0.444685861
0.4,0.5536,0.444730971
0.4,0.55365,0.444776088
0.4,0.5537,0.444821212
0.4,0.55375,0.444866341
0.4,0.5538,0.444911477
0.4,0.55385,0.444956619
0.4,0.5539,0.445001767
0.4,0.55395,0.445046922
0.4,0.554,0.445092083
0.4,0.55405,0.44513725
0.4,0.5541,0.445182423
0.4,0.55415,0.445227603
0.4,0.5542,0.445272789
0.4,0.55425,0.445317981
0.4,0.5543,0.445363179
0.4,0.55435,0.445408384
0.4,0.5544,0.445453595
0.4,0.55445,0.445498812
0.4,0.5545,0.445544036
0.4,0.55455,0.445589266
0.4,0.5546,0.445634502
0.4,0.55465,0.445679744
0.4,0.5547,0.445724993
0.4,0.55475,0.445770247
0.4,0.5548,0.445815509
0.4,0.55485,0.445860776
0.4,0.5549,0.44590605
0.4,0.55495,0.445951329
0.4,0.555,0.445996616
0.4,0.55505,0.446041908
0.4,0.5551,0.446087207
0.4,0.55515,0.446132512
0.4,0.5552,0.446177823
0.4,0.55525,0.44622314
0.4,0.5553,0.446268464
0.4,0.55535,0.446313794
0.4,0.5554,0.44635913
0.4,0.55545,0.446404473
0.4,0.5555,0.446449822
0.4,0.55555,0.446495177
0.4,0.5556,0.446540538
0.4,0.55565,0.446585905
0.4,0.5557,0.446631279
0.4,0.55575,0.446676659
0.4,0.5558,0.446722046
0.4,0.55585,0.446767438
0.4,0.5559,0.446812837
0.4,0.55595,0.446858242
0.4,0.556,0.446903653
0.4,0.55605,0.446949071
0.4,0.5561,0.446994495
0.4,0.55615,0.447039925
0.4,0.5562,0.447085361
0.4,0.55625,0.447130804
0.4,0.5563,0.447176253
0.4,0.55635,0.447221708
0.4,0.5564,0.447267169
0.4,0.55645,0.447312637
0.4,0.5565,0.447358111
0.4,0.55655,0.447403591
0.4,0.5566,0.447449077
0.4,0.55665,0.44749457
0.4,0.5567,0.447540069
0.4,0.55675,0.447585574
0.4,0.5568,0.447631085
0.4,0.55685,0.447676603
0.4,0.5569,0.447722127
0.4,0.55695,0.447767657
0.4,0.557,0.447813193
0.4,0.55705,0.447858736
0.4,0.5571,0.447904285
0.4,0.55715,0.44794984
0.4,0.5572,0.447995402
0.4,0.55725,0.448040969
0.4,0.5573,0.448086543
0.4,0.55735,0.448132123
0.4,0.5574,0.44817771
0.4,0.55745,0.448223302
0.4,0.5575,0.448268901
0.4,0.55755,0.448314506
0.4,0.5576,0.448360118
0.4,0.55765,0.448405735
0.4,0.5577,0.448451359
0.4,0.55775,0.448496989
0.4,0.5578,0.448542626
0.4,0.55785,0.448588268
0.4,0.5579,0.448633917
0.4,0.55795,0.448679572
0.4,0.558,0.448725233
0.4,0.55805,0.448770901
0.4,0.5581,0.448816575
0.4,0.55815,0.448862255
0.4,0.5582,0.448907941
0.4,0.55825,0.448953634
0.4,0.5583,0.448999333
0.4,0.55835,0.449045038
0.4,0.5584,0.449090749
0.4,0.55845,0.449136466
0.4,0.5585,0.44918219
0.4,0.55855,0.44922792
0.4,0.5586,0.449273656
0.4,0.55865,0.449319399
0.4,0.5587,0.449365148
0.4,0.55875,0.449410903
0.4,0.5588,0.449456664
0.4,0.55885,0.449502431
0.4,0.5589,0.449548205
0.4,0.55895,0.449593985
0.4,0.559,0.449639771
0.4,0.55905,0.449685563
0.4,0.5591,0.449731362
0.4,0.55915,0.449777167
0.4,0.5592,0.449822978
0.4,0.55925,0.449868795
0.4,0.5593,0.449914619
0.4,0.55935,0.449960449
0.4,0.5594,0.450006285
0.4,0.55945,0.450052127
0.4,0.5595,0.450097975
0.4,0.55955,0.45014383
0.4,0.5596,0.450189691
0.4,0.55965,0.450235558
0.4,0.5597,0.450281432
0.4,0.55975,0.450327311
0.4,0.5598,0.450373197
0.4,0.55985,0.450419089
0.4,0.5599,0.450464988
0.4,0.55995,0.450510892
0.4,0.56,0.450556803
0.4,0.56005,0.45060272
0.4,0.5601,0.450648643
0.4,0.56015,0.450694573
0.4,0.5602,0.450740509
0.4,0.56025,0.450786451
0.4,0.5603,0.450832399
0.4,0.56035,0.450878353
0.4,0.5604,0.450924314
0.4,0.56045,0.450970281
0.4,0.5605,0.451016254
0.4,0.56055,0.451062233
0.4,0.5606,0.451108219
0.4,0.56065,0.451154211
0.4,0.5607,0.451200209
0.4,0.56075,0.451246213
0.4,0.5608,0.451292223
0.4,0.56085,0.45133824
0.4,0.5609,0.451384263
0.4,0.56095,0.451430292
0.4,0.561,0.451476327
0.4,0.56105,0.451522369
0.4,0.5611,0.451568417
0.4,0.56115,0.451614471
0.4,0.5612,0.451660531
0.4,0.56125,0.451706597
0.4,0.5613,0.45175267
0.4,0.56135,0.451798749
0.4,0.5614,0.451844834
0.4,0.56145,0.451890926
0.4,0.5615,0.451937023
0.4,0.56155,0.451983127
0.4,0.5616,0.452029237
0.4,0.56165,0.452075353
0.4,0.5617,0.452121476
0.4,0.56175,0.452167604
0.4,0.5618,0.452213739
0.4,0.56185,0.45225988
0.4,0.5619,0.452306028
0.4,0.56195,0.452352181
0.4,0.562,0.452398341
0.4,0.56205,0.452444507
0.4,0.5621,0.452490679
0.4,0.56215,0.452536857
0.4,0.5622,0.452583042
0.4,0.56225,0.452629233
0.4,0.5623,0.45267543
0.4,0.56235,0.452721633
0.4,0.5624,0.452767843
0.4,0.56245,0.452814058
0.4,0.5625,0.45286028
0.4,0.56255,0.452906508
0.4,0.5626,0.452952742
0.4,0.56265,0.452998983
0.4,0.5627,0.45304523
0.4,0.56275,0.453091483
0.4,0.5628,0.453137742
0.4,0.56285,0.453184007
0.4,0.5629,0.453230279
0.4,0.56295,0.453276557
0.4,0.563,0.453322841
0.4,0.56305,0.453369131
0.4,0.5631,0.453415427
0.4,0.56315,0.45346173
0.4,0.5632,0.453508039
0.4,0.56325,0.453554354
0.4,0.5633,0.453600675
0.4,0.56335,0.453647002
0.4,0.5634,0.453693336
0.4,0.56345,0.453739676
0.4,0.5635,0.453786022
0.4,0.56355,0.453832374
0.4,0.5636,0.453878733
0.4,0.56365,0.453925097
0.4,0.5637,0.453971468
0.4,0.56375,0.454017845
0.4,0.5638,0.454064229
0.4,0.56385,0.454110618
0.4,0.5639,0.454157014
0.4,0.56395,0.454203416
0.4,0.564,0.454249824
0.4,0.56405,0.454296238
0.4,0.5641,0.454342659
0.4,0.56415,0.454389085
0.4,0.5642,0.454435518
0.4,0.56425,0.454481957
0.4,0.5643,0.454528403
0.4,0.56435,0.454574854
0.4,0.5644,0.454621312
0.4,0.56445,0.454667776
0.4,0.5645,0.454714246
0.4,0.56455,0.454760722
0.4,0.5646,0.454807204
0.4,0.56465,0.454853693
0.4,0.5647,0.454900188
0.4,0.56475,0.454946689
0.4,0.5648,0.454993196
0.4,0.56485,0.45503971
0.4,0.5649,0.455086229
0.4,0.56495,0.455132755
0.4,0.565,0.455179287
0.4,0.56505,0.455225826
0.4,0.5651,0.45527237
0.4,0.56515,0.455318921
0.4,0.5652,0.455365477
0.4,0.56525,0.45541204
0.4,0.5653,0.45545861
0.4,0.56535,0.455505185
0.4,0.5654,0.455551767
0.4,0.56545,0.455598354
0.4,0.5655,0.455644948
0.4,0.56555,0.455691548
0.4,0.5656,0.455738155
0.4,0.56565,0.455784767
0.4,0.5657,0.455831386
0.4,0.56575,0.455878011
0.4,0.5658,0.455924642
0.4,0.56585,0.455971279
0.4,0.5659,0.456017923
0.4,0.56595,0.456064572
0.4,0.566,0.456111228
0.4,0.56605,0.45615789
0.4,0.5661,0.456204558
0.4,0.56615,0.456251233
0.4,0.5662,0.456297913
0.4,0.56625,0.4563446
0.4,0.5663,0.456391293
0.4,0.56635,0.456437992
0.4,0.5664,0.456484697
0.4,0.56645,0.456531409
0.4,0.5665,0.456578126
0.4,0.56655,0.45662485
0.4,0.5666,0.45667158
0.4,0.56665,0.456718316
0.4,0.5667,0.456765059
0.4,0.56675,0.456811807
0.4,0.5668,0.456858562
0.4,0.56685,0.456905323
0.4,0.5669,0.45695209
0.4,0.56695,0.456998863
0.4,0.567,0.457045643
0.4,0.56705,0.457092428
0.4,0.5671,0.45713922
0.4,0.56715,0.457186018
0.4,0.5672,0.457232822
0.4,0.56725,0.457279633
0.4,0.5673,0.457326449
0.4,0.56735,0.457373272
0.4,0.5674,0.457420101
0.4,0.56745,0.457466936
0.4,0.5675,0.457513777
0.4,0.56755,0.457560624
0.4,0.5676,0.457607478
0.4,0.56765,0.457654338
